Archean/ Proterozoic,Reference,Sample #,Craton/Orogenic Belt,Detailed Location,"Lithology, mineralogy, or other notes (if available)",SiO2,TiO2,Al2O3,FeOT,MnO,MgO,CaO,Na2O,K2O,P2O5,Cr2O3,B2O3,SrO,BaO,Total,,FeO+MgO+TiO2,Mg#,FeO/(FeO+MgO),MALI,ASI,Al2O3/TiO2,CaO/Na2O,Rb/Sr,Rb/Ba,,Na,K,Ca,Al,Si,M,ln(Dzrc-melt),"Zrc. Sat. T (Miller et al., 2003) - ºC","Zrc. Sat. T (Boehnke et al., 2013) - ºC",,S,F,B,Sn,Li,Be,Cs,Rb,Sr,Ba,Ta,Th,U,Pb,Zr,Hf,Nb,Y,Sc,V,Cr,Co,Ni,Cu,Zn,Ga,Mo,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
P,"Nabelek et al., 1992, Cont. Min. Pet. 110: 173-191. Nabelek et al. 2001. J. of Petrol. 36: 1055-1071.",43A,"Trans-Hudson Orogeny, South Dakota",Harney Peak granite,high d18O granite,73.84679052,0.020343468,15.25760135,1.446067038,0.254293356,0.132232545,0.915456081,3.997491553,4.058521958,0.07120214,,,,,100,,1.598643052,14.01631448,0.916218349,7.14055743,1.302320572,750,0.229007634,1.017647059,0.350912779,,0.128992951,0.086168194,0.01632411,0.299286021,1.228936437,0.673754784,9.036793762,753.9621517,723.856484,,,,6,,,,2.80368,143.70711,35,39,0.30757,5,4.15,,59,2.41354,,,4.24837,,12.45809,0.51829,,,16.55584,,,3.8,7.3,,1.4,1.37,0.23,,0.33,,,,,3.31,0.45
P,"Nabelek et al., 1992, Cont. Min. Pet. 110: 173-191. Nabelek et al. 2001. J. of Petrol. 36: 1055-1071.",45B,"Trans-Hudson Orogeny, South Dakota",Harney Peak granite,high d18O granite,75.47028612,0.010171198,15.66364429,0.668084332,0.04068479,0.111883173,0.498388682,4.81097646,2.430916224,0.29496473,,,,,100,,0.790138703,22.99038682,0.856554058,6.743504002,1.471500875,1540,0.10359408,1.017647059,0.350912779,,0.155242867,0.051611809,0.008887102,0.307250771,1.255954171,0.582101636,9.97883699,687.8423963,647.9299182,,,,133,,,,7.56258,219.14111,9,9,3.91226,1.6,4.57,,23,1.48796,,,2.46644,,15.44029,0.53414,,,30.5152,,,1.2,2.6,,0.8,0.8,0.06,,0.17,,,,,0.54,0.12
P,"Nabelek et al., 1992, Cont. Min. Pet. 110: 173-191. Nabelek et al. 2001. J. of Petrol. 36: 1055-1071.",49A,"Trans-Hudson Orogeny, South Dakota",Harney Peak granite,high d18O granite,73.73556356,0.02036894,16.39699687,1.200455509,0.132398111,0.152767052,0.580514796,7.444847647,0.112029171,0.224058342,,,,,100,,1.373591501,18.49088344,0.887108702,6.976362022,1.298533509,805,0.077975376,1.017647059,0.350912779,,0.240233871,0.002378539,0.010351548,0.321635874,1.227085431,0.667170983,9.782126696,696.83155,656.2319552,,,,528,,,,2.89026,28.87297,35,18,0.57773,0.7,2.98,,28,1.62332,,,0.80497,,19.03361,0.31427,,,60.04453,,,1.1,1.8,,,0.44,0.1,,0.07,,,,,0.36,0.08
P,"Nabelek et al., 1992, Cont. Min. Pet. 110: 173-191. Nabelek et al. 2001. J. of Petrol. 36: 1055-1071.",CP1-1,"Trans-Hudson Orogeny, South Dakota",Harney Peak granite,high d18O granite,74.41496387,0.041056532,16.21733006,1.505380232,0.112905462,0.461885983,0.780074104,5.645273121,0.821130636,,,,,,100,,2.008322746,35.35713239,0.765214296,5.686329653,1.489927319,395,0.138181818,1.017647059,0.350912779,,0.182164347,0.017433771,0.013910023,0.318111614,1.23839181,0.577281388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,"Nabelek et al., 1992, Cont. Min. Pet. 110: 173-191. Nabelek et al. 2001. J. of Petrol. 36: 1055-1071.",CP5-1B,"Trans-Hudson Orogeny, South Dakota",Harney Peak granite,high d18O granite,76.5112967,0.010160863,15.03807691,0.667405501,0.060965177,0.071126039,0.619812629,6.502952177,0.518204002,,,,,,100,,0.748692403,15.96493738,0.903692618,6.401343549,1.272041791,1480,0.0953125,1.017647059,0.350912779,,0.209840341,0.011002208,0.011052294,0.294979932,1.273278361,0.646838641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,"Nabelek et al., 1992, Cont. Min. Pet. 110: 173-191. Nabelek et al. 2001. J. of Petrol. 36: 1055-1071.",CP12-1A,"Trans-Hudson Orogeny, South Dakota",Harney Peak granite,high d18O granite,73.86905979,0.020210413,16.16833046,0.4637156,0.03031562,0.171788511,0.49515512,5.537653183,3.243771299,,,,,,100,,0.655714524,39.77372461,0.729681511,8.286269361,1.236979995,800,0.089416058,1.017647059,0.350912779,,0.178691616,0.068869879,0.008829442,0.31715046,1.229307036,0.680269781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,"Nabelek et al., 1992, Cont. Min. Pet. 110: 173-191. Nabelek et al. 2001. J. of Petrol. 36: 1055-1071.",46A,"Trans-Hudson Orogeny, South Dakota",Harney Peak granite,high d18O granite,78.2314036,0.010159923,14.63028847,0.219400683,0.101599225,0.050799613,0.264157986,5.374599026,0.934712874,0.182878606,,,,,100,,0.280360218,29.21621995,0.811992756,6.045153914,1.481708631,1440,0.049149338,1.017647059,0.350912779,,0.173430107,0.019845284,0.004710378,0.286980943,1.301903871,0.542517206,9.97883699,690.257209,651.8001125,,,,20,,,,18.18306,278.86432,21,17,11.66979,1.6,7.46,,23,4.47651,,,0.20593,,,0.19961,,,15.17058,,,,,,,0.17,0.09,,,,,,,,
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP84,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"kfs, qtz, ab, ms, sil, bt, tur, grt, graphite",71.71776545,0.050082238,18.02960584,0.847184334,0.060098686,0.120197372,0.200328954,2.454029684,6.210197567,0.220361849,,0.090148029,,,99.90985197,,1.017463945,20.18650867,0.875749798,8.463898297,1.688713071,360,0.081632653,1.017647059,0.350912779,,0.079187792,0.131851328,0.0035722,0.353660373,1.193505832,0.516905314,9.476745046,729.4836962,699.113817,,,,,,,,,250,26,370,,,,38.6,38,,12.3,5.4,,,20,,3,8,20.3,19.4,,,,,,,,,,,,,,,
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP85,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"qtz, kfs, ab ms, sil, tur grt, ap, graphite",70.58596045,0.029994034,15.99681823,0.449800535,0.019996023,0.059988068,0.329934376,3.339335806,5.998806837,0.189962217,,2.999403419,,,97.00059658,,0.539782637,19.20796318,0.882327561,9.008208267,1.326613324,533.3333333,0.098802395,1.017647059,0.350912779,,0.10775527,0.127363202,0.005883281,0.313786156,1.174670668,0.669799562,10.55710389,643.2753132,594.1863724,,,,,,,,,225,44,210,,,,38.6,12.9,,9,4.5,,,20,,2.7,7.8,7.3,19.3,,,,,,,,,,,,,,,
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP61,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"kfs, qtz, ab, tur, grt, ms",74.8780542,0.011980489,14.47642381,0.574922885,0.024959351,0.099837406,0.299512217,4.193171035,4.792195469,0.239609773,,0.409333363,,,99.59066664,,0.686740779,23.63875244,0.852040188,8.685854287,1.199395763,1208.333333,0.071428571,1.017647059,0.350912779,,0.135307229,0.101745127,0.005340803,0.283962805,1.246098422,0.700118806,9.617823644,706.8753639,667.1324409,,,,,,,,5,215,17,30,0.2,0.43,2.5,39,33,1.6,,3.2,0.45,,20,0.18,,5.1,32,12.7,,0.9,1.9,,1,0.15,0.041,0.22,0.05,,,,,0.25,0.05
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP123,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"kfs, qtz, ab, tur, grt, ms",75.69731833,0.010215563,14.60825442,0.579080808,0.023495794,0.12258675,0.664011564,6.435804393,1.328023129,0.214526813,,0.316682438,,,99.68331756,,0.711883121,27.39808845,0.825292264,7.099815957,1.180856402,1430,0.103174603,1.017647059,0.350912779,,0.207673585,0.02819582,0.011840434,0.286548733,1.259732374,0.719026188,9.852395891,688.5627862,645.2192343,,,,,,,,2.3,48,34,20,0.82,0.36,1.1,31,26.1,1.3,3.2,2.2,0.8,,30,0.28,4.1,8.9,27.4,14.2,,0.9,1.9,,0.85,0.08,0.095,0.15,0.03,,,,,0.31,0.052
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP60,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"ab, qtz, tur, ms, kfs, grt",75.20541502,0.010027389,15.54245244,0.568413958,0.020054777,0.080219109,0.541478988,6.618076522,0.762081539,0.250684717,,0.401095547,,,99.59890445,,0.658660456,20.10117119,0.876325902,6.838679072,1.305713518,1550,0.081818182,1.017647059,0.350912779,,0.213555228,0.016180075,0.009655474,0.304873528,1.251546264,0.652699658,9.747035376,700.300453,660.6862961,,,,,,,,0.45,11.4,12,,0.45,0.68,2.2,32,29,1.3,,2.4,0.35,,25,0.12,,6,31,16.3,,1.55,2.9,,1.2,0.14,0.03,0.47,0.053,,,,,0.25,0.045
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP101,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"ab, qtz, kfs, tur, ms, grt, ap, ail",73.77550554,0.011116857,16.16997382,0.700190791,0.025265584,0.131381037,0.808498691,6.821707704,0.919667261,0.22233714,,0.414355579,,,99.58564442,,0.842688686,25.06504936,0.842008793,6.932876274,1.274660553,1454.545455,0.118518519,1.017647059,0.350912779,,0.220126096,0.019525844,0.014416881,0.317182696,1.227750134,0.689448271,9.605775306,708.4502207,669.2738247,,,,,,,,3.9,20.1,31,,0.18,1,3,24.2,33.4,1.4,1.2,8,0.53,,30,0.32,,5.5,26,14.4,,1.9,4.4,,2.4,0.6,0.083,0.6,0.22,,,,,0.69,1
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP46,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"ab, qtz, kfs, tur, ms grt, ap",74.10461957,0.010014138,15.52191356,0.729852192,0.030042413,0.080113102,0.400565511,6.008482668,2.403393067,0.27038172,,0.440622062,,,99.55937794,,0.819979432,16.36526886,0.901090698,8.011310224,1.239235107,1550,0.066666667,1.017647059,0.350912779,,0.193884565,0.051027454,0.007142752,0.304470646,1.233227152,0.690307096,9.713133824,700.4426315,659.8482073,,,,,,,,2.2,160,11,,0.54,0.55,4.9,29,30,1.7,,4.5,0.4,,25,0.12,,4.4,52,17.4,,1.3,3,,1.3,0.19,0.015,0.58,0.075,,,,,0.27,0.067
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP108,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"ab, qtz, kfs, ms tur, grt, ap sil",74.02697413,0.015169462,15.16946191,0.518668781,0.015169462,0.101129746,0.303389238,4.045189843,5.359876542,0.222485441,,0.222485441,,,99.77751456,,0.634967989,25.79298555,0.836834485,9.101677147,1.216980024,1000,0.075,1.017647059,0.350912779,,0.130532102,0.113797803,0.005409936,0.297557119,1.231935,0.696044582,10.89512772,620.4019453,567.6041563,,,,,,,,9.6,260,25,50,0.82,0.26,1.1,44.5,9.2,0.5,4.9,4.1,1,,20,0.21,3.7,0.5,21.5,16.1,,0.75,1.6,,0.7,0.12,0.09,0.2,0.058,,,,,0.19,0.041
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP90,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"ab, qtz, ms, tur, ap",74.12019512,0.0407814,16.31256014,0.293554307,0.00611721,0.101953501,1.019535009,5.199628543,2.681377072,0.203907002,,0.0203907,,,99.9796093,,0.436289208,38.23841955,0.742221269,6.861470607,1.343913487,400,0.196078431,1.017647059,0.350912779,,0.167784077,0.05692945,0.018180011,0.319979603,1.233486356,0.661464022,8.326839463,816.4613356,800.5542831,,,,,,,,,120,150,310,,,7.5,51.2,120,,12.9,4.5,,,20,,,9.9,7.7,15.4,,,,,,,,,,,,,,,
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP124,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"ab, qtz, kfs, ms, bt, tur, grt, ap",74.95536186,0.031058852,15.11530778,0.754545604,0.022776491,0.144941307,0.641882933,5.590593288,2.381178623,0.258823763,,0.103529505,,,99.89647049,,0.930545763,25.50833928,0.838862238,7.329888977,1.254679842,486.6666667,0.114814815,1.017647059,0.350912779,,0.180399912,0.050555809,0.011445844,0.296494856,1.247384954,0.686364909,9.895455381,687.4672575,644.7878563,,,,,,,,5,106,35.4,30,1.2,0.73,2.4,29,25,1.1,10.2,10.9,1.5,,30,0.32,2.6,5.4,21,19,1.5,2.3,5.4,,3.1,0.68,0.15,0.91,0.24,,,,,0.71,0.1
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP91,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"ab, qtz, ms,  bt, ap tur, grt, sil, graphite",73.6927664,0.020273113,16.21849054,0.702291658,0.010136557,0.131775236,1.013655659,6.335347868,1.75362429,0.101365566,,0.020273113,,,99.97972689,,0.854340007,25.06504936,0.842008793,7.075316499,1.236174802,800,0.16,1.017647059,0.350912779,,0.204432006,0.037231938,0.018075172,0.318134377,1.226373213,0.712067759,10.06980877,673.6343793,628.0780318,,,,,,,,4.5,100,32,20,2.5,1.5,2.9,35,21,1,12.1,5,0.8,,26,0.29,2.3,5.5,30,19,,2.9,6.1,,2.8,0.53,0.13,0.85,0.16,,,,,0.31,0.046
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP76,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"ab, qtz, kfs, ms, bt, grt, ap",75.13309803,0.011168433,15.43274446,0.502456654,0.026398116,0.071071849,0.781790344,6.904122522,0.913780922,0.203062427,,0.020306243,,,99.97969376,,0.584696937,20.13765589,0.876079656,7.036113099,1.204388677,1381.818182,0.113235294,1.017647059,0.350912779,,0.222785496,0.019400869,0.013940627,0.302721547,1.250342786,0.713510038,9.936277375,682.9182271,638.7993406,,,,,,,,,39,24,,,,6.5,31.6,24,,5.9,6.1,,,30,,,5.4,20,15.4,,,,,,,,,,,,,,,
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP115,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"qtz, kfs, ab, tur, ms, grt, ap",74.35410605,0.011204043,14.36154651,0.659858672,0.010185494,0.132411422,0.336121301,3.676963326,5.907586508,0.183338892,,0.366677783,,,99.63332222,,0.803474137,26.34707314,0.832870857,9.248428533,1.146297696,1281.818182,0.091412742,1.017647059,0.350912779,,0.118649994,0.125426465,0.005993604,0.281709425,1.237379032,0.734588001,9.82966764,689.2444416,645.6096069,,,,,,,,15.5,200,27,40,0.23,0.9,1.9,44,26.7,1.3,2.2,3.7,0.6,,30,0.29,,6.6,32,16.2,,1.1,2.4,,1.3,0.22,0.12,0.27,0.075,,,,,0.3,0.05
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP43,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"ab, qtz, ms, ap, zircon, columbite",75.17825172,0.01009104,16.1456648,0.789935329,0.035318642,0.060546243,0.454096822,3.02731215,3.784140187,0.484369944,,0.030273121,,,99.96972688,,0.860572612,12.02104708,0.928809459,6.357355515,1.812554824,1600,0.15,1.017647059,0.350912779,,0.097686742,0.080342679,0.008097304,0.316705861,1.251094221,0.490181417,9.767942061,708.9890578,675.3743934,,,,,,,,180,1090,200,22,,,30,15,28.4,,150,5.4,,,25,,,6,38,52,,,,,,,,,,,,,,,
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP40,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"ab, qtz, kfs, ms, tur, grt, ap mnz, zircon",73.65584836,,15.6607085,0.781833895,0.040414732,0.090933146,0.474873096,5.051841451,3.536289016,0.394043633,,0.31321417,,,99.68678583,,0.872767041,17.1730436,0.895810518,8.113257371,1.294583285,,0.094,1.017647059,0.350912779,,0.163015213,0.075080446,0.00846778,0.307193184,1.225758834,0.677293238,10.68952848,634.3275475,583.8095885,,,,,,,,80,480,21,20,,,15,27,11.3,,21.3,6.4,,,30,,,6.4,51,25,,,,,,,,,,,,,,,
P,"Duke et al., 1992, Can. Min. 30: 811-833.",AverageHPBG,"Trans-Hudson Orogeny, South Dakota",Harney Peak,,74.24774356,0.094719344,14.86991846,0.824773268,0.012221851,0.173142886,0.998117815,3.849882999,4.766521809,0.152773135,,0.010184876,,,99.98981512,,1.092635498,27.23194632,0.826495557,7.618286993,1.217200129,156.9892473,0.259259259,1.017647059,0.350912779,,0.124229848,0.101200038,0.017798107,0.291681414,1.235608979,0.72425937,8.625694836,784.9802905,759.7714902,,,,,,,,3,160,86,360,0.53,20.7,5.3,44,89,2.7,7.7,10,3,,21,0.7,5.1,9.5,27.5,19.2,,22.3,44.6,,21.5,4.5,0.48,6.1,0.51,,,,,0.49,0.05
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP105,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"qz, kfs, ab, tur, ms, grt",74.82225744,0.012215879,14.65905452,0.824370255,0.031557687,0.173058283,0.610793938,5.548044939,2.565334541,0.183238181,,0.570074342,,,99.42992566,,1.009644416,27.23194632,0.826495557,7.502585542,1.197744055,1200,0.110091743,1.017647059,0.350912779,,0.179026942,0.054465702,0.010891475,0.287545204,1.245169869,0.712975431,9.274878893,732.2348091,696.7279035,,,,,,,,2.1,90,25,40,15,1.4,3.2,33.5,46.5,2.4,1.5,6.7,0.53,,30,0.48,,6.1,33.4,14.9,,2.7,5.5,,2.8,55,0.11,0.67,0.17,,,,,0.7,0.11
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP106B,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"qtz, ab, kfs, ms, tur, grt, sil, ap",74.42692686,0.009963444,14.74589716,0.403420845,0.021919577,0.069744108,0.338757097,4.13482927,5.479894213,0.219195769,,0.14945166,,,99.85054834,,0.483128397,23.55844208,0.852600858,9.275966387,1.153979225,1480,0.081927711,1.017647059,0.350912779,,0.13342463,0.116345949,0.006040604,0.289248669,1.238590895,0.730897188,10.27525274,658.4923427,610.1775738,,,,,,,,5.8,220,27,60,0.45,0.45,1.5,48.5,17.1,0.77,1.8,4.3,0.45,,15,0.38,3,6.4,10.5,12.7,,1.4,2.5,,1.2,0.2,0.1,0.26,0.08,,,,,0.4,0.066
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP113,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"ab, wtz, kfs, tur, ms grt, chrysoberyl",73.83069768,0.010113794,15.06955336,0.573311954,0.01820483,0.080910354,0.353982797,6.270552406,2.933000319,0.364096591,,0.495575916,,,99.50442408,,0.664336102,20.10117119,0.876325902,8.849569927,1.126697043,1490,0.056451613,1.017647059,0.350912779,,0.202341155,0.062271769,0.006312104,0.295597359,1.228668625,0.76333659,10.20198054,661.5772944,612.9375241,,,,,,,,1.9,175,22.8,,1,0.28,1.8,30.3,18.4,0.87,3.5,3.2,0.5,,25,0.19,3.2,,45,17,,0.75,1.6,,0.85,0.13,0.035,0.45,0.07,,,,,0.24,0.043
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP114,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"ab, qtz, kfs, ms, tur, grt, sil, beryl",71.92130537,0.005079188,15.74548352,0.301630031,0.009142539,0.040633506,0.213325906,4.16493435,7.110863525,0.406335059,,0.081267012,,,99.91873299,,0.347342725,19.36441221,0.881280062,11.06247197,1.104587002,3100,0.051219512,1.017647059,0.350912779,,0.134396075,0.150973748,0.003803957,0.308856091,1.196893083,0.792543469,11.35647329,587.9904234,529.3382081,,,,,,,,18.8,550,50.4,25,1.5,0.1,0.9,37.6,5.8,0.2,6.8,3.3,0.35,,25,0.21,3.2,7,15.7,16.8,1.7,0.35,0.8,,,0.035,0.025,0.47,0.02,,,,,0.07,0.015
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP122,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"ab, qtz, tur, kfs, ms, grt",75.12072046,0.015104703,14.80260845,0.733909098,0.013090742,0.130907422,0.453141075,6.948163152,0.90628215,0.281954447,,0.594118299,,,99.4058817,,0.879921222,24.12589469,0.848629832,7.401304227,1.185661013,980,0.065217391,1.017647059,0.350912779,,0.22420662,0.019241659,0.008080262,0.290361092,1.250136802,0.715193326,9.848571795,689.0708148,645.9098123,,,,,,,,0.64,19,47,,0.05,0.48,1.8,24.3,26.2,1.2,,3.9,0.37,,22,0.2,,5.4,51.7,16,,1,2.4,,1.1,0.18,0.04,0.24,0.09,,,,,0.23,0.05
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP120,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"qtz, kfs, ab, ms,tur, grt, sil, ap, graphite",75.60561314,0.020378871,14.77468181,0.57759978,0.034644081,0.101894357,0.305683072,4.493541158,3.668196864,0.203788715,,0.21397815,,,99.78602185,,0.699873009,23.92420275,0.850043802,7.85605495,1.296493647,725,0.068027211,1.017647059,0.350912779,,0.144999715,0.077881037,0.005450839,0.289813296,1.258206243,0.641123549,10.00974453,682.0730287,639.6641608,,,,,,,,9,240,48.3,20,1.9,0.3,1.4,26.5,22.3,1.1,19.3,3.4,1.1,,40,0.22,,5.4,23.7,22.4,2,0.75,1.6,,0.93,0.11,0.03,0.2,0.048,,,,,0.17,0.035
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP63,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"ab, qtz, tur, kfs, ms, grt, ap",75.92724254,0.010083299,14.92328273,0.453637545,0.014116619,0.080666393,0.604997949,6.554144443,1.008329914,0.171416085,,0.252082479,,,99.74791752,,0.544387237,24.06952883,0.849025269,6.957476408,1.221456423,1480,0.092307692,1.017647059,0.350912779,,0.211492238,0.021408278,0.010788123,0.292728182,1.263558704,0.687999577,9.895455381,687.367874,644.6298138,,,,,,,,1.1,30,24,35,0.2,0.36,3.3,36,25,1,,2.8,0.38,,25,0.16,,6.5,30,12.6,,1.2,0.5,,1.4,0.15,0.096,0.3,0.044,,,,,0.35,0.08
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP64,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"qtz, kfs, ab,ms, tur, grt",75.5584033,0.010114913,14.66662447,0.327643085,0.010114913,0.060689481,0.303447403,4.652860177,4.096539938,0.131493875,,0.182068442,,,99.81793156,,0.398447479,24.823472,0.843717767,8.445952712,1.201563172,1450,0.065217391,1.017647059,0.350912779,,0.150140696,0.08697537,0.005410974,0.287693693,1.257420591,0.685381234,9.757434083,697.5040336,656.5370104,,,,,,,,3.5,160,20,90,0.65,1.3,4.3,50,28.7,1,2,4,0.91,,20,0.13,,5,14,12,,1.4,3.2,,1.6,0.18,0.08,0.61,0.058,,,,,0.6,0.089
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP126,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"ab, qtz, kfs, tur,ms, grt",74.90225992,0.011333217,15.04226953,0.750899586,0.020605849,0.123635092,0.535752065,6.645386196,1.184836299,0.247270184,,0.535752065,,,99.46424793,,0.885867895,22.69116797,0.858627571,7.294470429,1.212615574,1327.272727,0.080620155,1.017647059,0.350912779,,0.21443647,0.02515576,0.009553354,0.295062172,1.246501247,0.70337737,12.7088661,520.3671806,456.944461,,,,,,,,0.75,26.4,22.4,,0.16,0.57,2,22.2,1.5,1,,6.4,0.45,,30,0.2,,4.6,50.3,15,,1.7,4,,1.7,0.3,0.045,0.56,0.17,,,,,0.32,0.052
P,"Duke et al., 1992, Can. Min. 30: 811-833.",CP127,"Trans-Hudson Orogeny, South Dakota",Calamity Peak Pluton (satellite of Harney Peak Granite),"qtz, ab, kfs, tur, ms, grt, ap",76.53487455,0.012116339,13.63088135,0.754057731,0.021203593,0.100969491,0.403877966,5.45235254,2.322298304,0.252423729,,0.514944407,,,99.48505559,,0.867143562,19.27023845,0.881910787,7.370772879,1.180437084,1125,0.074074074,1.017647059,0.350912779,,0.175939095,0.049305696,0.007201818,0.267377037,1.273670736,0.703709326,10.47527388,646.7392811,597.3605488,,,,,,,,3.4,87,19,,0.23,0.52,1.8,23,14,0.7,1.4,3.6,0.45,,25,0.2,,6,57,16.1,,1.55,3.5,,1.4,0.23,0.035,,0.1,,,,,0.18,0.03
P,"Redden et al., 1982. USGS Open-File Report, 82-481.",A,"Trans-Hudson Orogeny, South Dakota",Harney Peak granite,biotite granite,75.55310754,0.03035887,15.73601423,0.554461851,0.070837363,0.020239247,0.425024179,4.341318395,3.116843976,0.151794349,,,,,100,,0.605059968,6.109585864,0.964783003,7.033138192,1.467973095,518.3333333,0.097902098,1.017647059,0.350912779,,0.140087718,0.066175031,0.00757889,0.308670346,1.25733246,0.570522598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,"Redden et al., 1982. USGS Open-File Report, 82-481.",B,"Trans-Hudson Orogeny, South Dakota",Harney Peak granite,biotite granite,75.19205907,0.040349911,15.0908667,1.041843376,0.0907873,0.191662077,0.726298397,4.115690918,3.439829909,0.070612344,,,,,100,,1.273855364,24.6957016,0.84462,6.82922243,1.363315491,374,0.176470588,1.017647059,0.350912779,,0.132807064,0.073032482,0.012951113,0.296015432,1.251323998,0.625633791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,"Redden et al., 1982. USGS Open-File Report, 82-481.",D,"Trans-Hudson Orogeny, South Dakota",Harney Peak granite,aplitic or pegmatitic samples,76.50339623,0.050430716,15.09895638,0.480024972,0.060516859,0.090775289,0.746374597,3.792389846,3.126704394,0.050430716,,,,,100,,0.621230977,25.21183833,0.840968382,6.172719643,1.474372792,299.4,0.196808511,1.017647059,0.350912779,,0.122374632,0.066384382,0.013309105,0.296174115,1.273146883,0.571181541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,"Redden et al., 1982. USGS Open-File Report, 82-481.",E,"Trans-Hudson Orogeny, South Dakota",Harney Peak granite,aplitic or pegmatitic samples,75.04788256,0.050367706,14.25406092,0.302161915,0.020147083,0.050367706,0.342500404,2.860885725,6.950743486,0.120882495,,,,,100,,0.402897328,22.90809906,0.857124896,9.469128807,1.149895433,283,0.11971831,1.017647059,0.350912779,,0.092316416,0.147574172,0.006107354,0.279601038,1.248924656,0.721949714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
